original_name,company_name
Hypatia Women CEO ETF,hypatia women ceo
Wilson Certified Foods Inc,wilson certified foods
WCF Bancorp Inc,wcf bancorp
Webster City Federal Bancorp,webster city federal bancorp
WellCare Health Plans Inc,wellcare health plans
Willis Corroon Group PLC,willis corroon
Westcon Group Inc.,westcon
WeCapital Holdings Inc,wecapital
Workingmens Capital Holdings Inc,workingmens capital
Wisdomtree Trust - Wisdomtree ICBCCS S&P China 500 Fund,wisdomtree trust wisdomtree icbccs sp china
Warner Communications Inc,warner communications
WCI Communities Inc,wci communities
WisdomTree Trust - WisdomTree Cloud Computing Fund,wisdomtree trust wisdomtree cloud computing
Wisconsin Central Transportation,wisconsin central transportation
First Trust WCM Developing World Equity ETF,first trust wcm developing world equity
First Trust WCM International Equity ETF,first trust wcm international equity
Waste Connections Inc.,waste connections
Worldway Corp,worldway
Worchester Controls Corp,worchester controls
Wrather Corp,wrather
Worldcom Inc-Consolidated,worldcom consolidated
Wien Air Alaska,wien air alaska
West Cirque Resources Ltd,west cirque resources
Western Capital Resources Inc,western capital resources
Warner Chilcott Plc,warner chilcott
Wallace Computer Services Inc.,wallace computer services
Worldwide Computer Services Inc,worldwide computer services
Wescast Industries Inc,wescast industries
Wellchange Holdings Company Ltd,wellchange company
WCT Communications Inc,wct communications
Westcott Communications,westcott communications
Wometco Cable TV Inc,wometco cable tv
Wellness Center USA Inc,wellness center usa
West Coast Ventures Group Corp,west coast ventures
West Coast Ventures Group Corp -OLD,west coast ventures old
Western Canada Beverage Corp,western canada beverage
Walker & Dunlop Inc,walker dunlop
Ward Foods Inc,ward foods
Weda Bay Minerals Inc,weda bay minerals
Workday Inc,workday
Woodbrook Group Holdings Inc,woodbrook
Woodbine Petroleum Inc,woodbine petroleum
Western Digital Corp,western digital
Western Decalta Petroleum,western decalta petroleum
Worldcorp Inc,worldcorp
Worlds Inc,worlds
Western Deep Levels Ltd,western deep levels
WD-40 Co,wd
Woodlands Financial Services Co,woodlands financial services
Woodbridge Holdings Corp,woodbridge
Waterdrop Inc,waterdrop
Winchells Donut Houses LP,winchells donut houses lp
Woodhead Industries Inc,woodhead industries
SPDR S&P Global Dividend ETF,spdr sp global dividend
Panache Beverage Inc,panache beverage
Walden Residential Properties Inc,walden residential properties
WisdomTree BioRevolution Fund ETF,wisdomtree biorevolution
Wesdome Gold Mines Ltd,wesdome gold mines
Waddell & Reed Financial Inc.,waddell reed financial
Windarra Minerals Ltd,windarra minerals
Wanderport Corp,wanderport
Coinmach Laundry Corp,coinmach laundry
Woodside Energy Group Ltd,woodside energy
Woodside Homes Inc,woodside homes
Woodwards Ltd,woodwards
Defiance S&P 500 Enhanced Options & 0DTE Income ETF,defiance sp enhanced options dte income
Weldotron Corp,weldotron
Worldwide Dollarvest Fund Inc,worldwide dollarvest
Wascana Energy Inc,wascana energy
Wagner Electric Corp,wagner electric
Westcoast Energy Inc,westcoast energy
Western Asset Premier Bond Fund,western asset premier
Westfield America Inc,westfield america
Premiumwear Inc,premiumwear
Teucrium Wheat Fund,teucrium wheat
Weave Communications Inc,weave communications
Web.com Group Inc,webcom
Webb Interactive Services Inc,webb interactive services
Webco Industries Inc,webco industries
Western Bancorp,western bancorp
Webgain Inc,webgain
Wellesley Bancorp Inc,wellesley bancorp
West Essex Bancorp,west essex bancorp
webMethods Inc,webmethods
Westpac Banking Corp,westpac banking
Web Press Corp,web press
Weber Inc,weber
Websecure Inc,websecure
Webster Clothes Inc,webster clothes
Web Street Inc,web street
Webtrends Corp,webtrends
WebEx Communications Inc,webex communications
WEC Energy Group Inc,wec energy
Wisconsin Natural Gas Co,wisconsin natural gas
Wisconsin Electric Power Co,wisconsin electric power
Integrys Holding Inc,integrys
Wadell Equipment Co Inc,wadell equipment
White Electronic Designs Corp,white electronic designs
Wedco Technology Inc,wedco technology
Western Development Corp,western development
Westaim Corp (The),westaim
Roundhill Cannabis ETF,roundhill cannabis
Western Energy Services Corp,western energy services
Westwood Salient Enhanced Energy Income ETF,westwood salient enhanced energy income
Peerless Option Income Wheel ETF,peerless option income wheel
WebFinancial Corp,webfinancial
Wells Financial Corp.,wells financial
Washington Energy Co,washington energy
Washington Natural Gas,washington natural gas
Windswept Environmental Group Inc,windswept environmental
Westbridge Renewable Energy Corp,westbridge renewable energy
Wehr Corp,wehr
Weidai Ltd,weidai
West End Indiana Bancshares Inc,west end indiana bancshares
Weingarten (J) Inc,weingarten
Weiners Stores Inc,weiners stores
Weisfields Inc,weisfields
Dynamic Short Short Term Volatility Futures ETF,dynamic short short term volatility futures
Wejo Group Ltd,wejo
Wellcome PLC,wellcome
Boots & Coots Inc,boots coots
Welltower Inc,welltower
Livingwell Inc,livingwell
Winland Holdings Corp,winland
Wendy's Co,wendys
Wentworth Manufacturing Co,wentworth manufacturing
Wendy's International Inc.,wendys international
Wendy's/Arby's Group Inc - Pro Forma,wendysarbys pro forma
Wenzel Downhole Tools Ltd,wenzel downhole tools
Wentworth Resources Plc,wentworth resources
West Chemical Products Inc,west chemical products
Wisconsin Real Estate Investment,wisconsin real estate investment
Windsor Energy Resources Inc,windsor energy resources
Werner Enterprises Inc.,werner enterprises
Western Midstream Partners LP,western midstream partners lp
Westcorp,westcorp
Western Gas Partners Lp,western gas partners lp
Western Beef Inc-Old,western beef old
Westrock Coffee Co,westrock coffee
West One Bancorp,west one bancorp
Western Sizzlin Corp,western sizzlin
Andalay Solar Inc,andalay solar
Wetouch Technology Inc,wetouch technology
Webus International Ltd,webus international
Winn Enterprises,winn enterprises
Wetterau Inc,wetterau
Weaver Arms Corp,weaver arms
WeWork Inc,wework
WebTech Wireless Inc,webtech wireless
WEX Inc,wex
WisdomTree Weak Dollar U.S. Equity Fund,wisdomtree weak dollar us equity
Western Express Holdings Inc,western express
Western Exploration Inc,western exploration
Weyco Group Inc,weyco
Woori Financial Group Inc,woori financial
White Fire Energy Ltd,white fire energy
Willow Financial Bancorp Inc,willow financial bancorp
WashingtonFirst Bankshares Inc,washingtonfirst bankshares
Wells Fargo & Co,wells fargo
Wells Fargo & Co-Old,wells fargo old
Where Food Comes From Inc,where food comes from
Winston Furniture Inc/DE,winston furniture de
Westfield Minerals Ltd,westfield minerals
Worthington Foods Inc,worthington foods
Woulfe Mining Corp,woulfe mining
WF Holding Ltd,wf
West Fraser Timber Co Ltd,west fraser timber
Entheos Capital Corp,entheos capital
Direxion Work From Home ETF,direxion work from home
Women First HealthCare Inc,women first healthcare
Winton Financial Corp,winton financial
Wheelabrator-Frye,wheelabratorfrye
Wall Financial Corp,wall financial
WaterFurnace Renewable Energy Inc,waterfurnace renewable energy
Whole Foods Market Inc,whole foods market
Wells Fargo Mortgage & Equity Trust,wells fargo mortgage equity trust
Wharf Resources Ltd,wharf resources
Weatherford International plc,weatherford international
Long Run Exploration Ltd,long run exploration
1st Washington Bancorp Inc,st washington bancorp
WFS Financial Inc,wfs financial
Western Forest Products Inc,western forest products
Wavefront Technology Solutions Inc,wavefront technology solutions
Claymore Wilshire 5000 Total Market ETF,claymore wilshire total market
Wannigan Capital Corp,wannigan capital
Worldgate Communications Inc,worldgate communications
WaferGen Bio-systems Inc,wafergen biosystems
WindGen Energy Inc,windgen energy
WhiteGlove Health Inc,whiteglove health
WGI Heavy Minerals Inc,wgi heavy minerals
Weigh-Tronix Inc,weightronix
WW International Inc,ww international
Datatrak Inc,datatrak
Wheels Group Inc,wheels
WGL Holdings Inc.,wgl
Washington Gas Light Co,washington gas light
Wilshire wShares Enhanced Gold Trust,wilshire wshares enhanced gold trust
Womens Golf Unlimited Inc,womens golf unlimited
CoinShares Valkyrie Bitcoin Miners ETF,coinshares valkyrie bitcoin miners
WGNB Corp.,wgnb
Wegener Corp,wegener
Winnebago Industries Inc.,winnebago industries
Western GeoPower Corp,western geopower
Western Gas Resources Inc.,western gas resources
WatchGuard Technologies Inc,watchguard technologies
WisdomTree U.S. Growth & Momentum ETF,wisdomtree us growth momentum
Willbros Group Inc.,willbros
Wellgistics Health Inc,wellgistics health
GeneDx Holdings Corp,genedx
Wandel & Goltermann Technologies,wandel goltermann technologies
Western Goldfields Inc,western goldfields
Wyndham Hotels & Resorts Inc,wyndham hotels resorts
World Health Alternatives,world health alternatives
Wham-O Manufacturing Co,whamo manufacturing
White House Inc,white house
Wheeled Coach Industries Inc,wheeled coach industries
White Cap Industries Inc,white cap industries
Cactus Inc,cactus
Weatherhead Co,weatherhead
Wichita Development Corp,wichita development
Wheels Sports Group Inc,wheels sports
World Health Energy Holdings Inc,world health energy
Wherehouse Entertainment Inc.,wherehouse entertainment
WhiteHorse Finance Inc,whitehorse finance
WHG Resorts & Casinos Inc,whg resorts casinos
Whg Bancshares Corp,whg bancshares
Wonhe High-Tech International Inc,wonhe hightech international
Washington Homes Inc,washington homes
Whittier Energy Corp,whittier energy
Kaplan Industries Inc,kaplan industries
Wheelabrator Corp,wheelabrator
Wilhelmina International Inc,wilhelmina international
Wheeler Real Estate Investment Trust Inc,wheeler real estate investment trust
Wholesale Club Inc,wholesale club
Waterhouse Investors Services,waterhouse investors services
Western Health Plans,western health plans
W-H Energy Services Inc,wh energy services
Whirlpool Corp,whirlpool
White River Corp,white river
World Heart Corp,world heart
Tectona Ltd,tectona
Westside Energy Corp,westside energy
Whitehall Corp,whitehall
Wheaton River Minerals Ltd,wheaton river minerals
WELL Health Technologies Corp,well health technologies
Whitemud Resources Inc,whitemud resources
Mangazeya Mining Ltd,mangazeya mining
Wheelabrator Tech-Old,wheelabrator techold
Whitehawk Therapeutics Inc,whitehawk therapeutics
West High Yield (W.H.Y.) Resources Ltd,west high yieldresources
Westminster Capital Inc.,westminster capital
Western Asset Inflation-Linked Income Fund,western asset inflationlinked income
Wilshire Bancorp Inc,wilshire bancorp
Wicor Inc,wicor
Waltham Industries Corp,waltham industries
WIC Western International Communications Ltd,wic western international communications
Wisconsin Gas Co,wisconsin gas
Williams Creek Gold Ltd,williams creek gold
Widecom Group Inc,widecom
Win-Eldrich Mines Ltd,wineldrich mines
Widcom Inc,widcom
Wieboldt Stores Inc,wieboldt stores
Boingo Wireless Inc,boingo wireless
Wi-Fi TV Inc,wifi tv
Weatherford Enterra Inc,weatherford enterra
Petes Brewing Co,petes brewing
Wickes Inc,wickes
Wilson & Co/DE,wilson de
Wilson Foods Corp,wilson foods
Wilshire Technologies Inc,wilshire technologies
Wilson (H.J.) Co,wilson
WiMi Hologram Cloud Inc,wimi hologram cloud
Winmark Corp,winmark
Western Asset Short Duration Income ETF,western asset short duration income
First Wind Holdings Inc,first wind
Wind River Systems Inc,wind river systems
Schagrin's Inc,schagrins
Wingstop Inc,wingstop
Wings West Airlines Inc,wings west airlines
Wink Communications Inc,wink communications
Windstream Holdings Inc,windstream
Harbor Long-Term Growers ETF,harbor longterm growers
Winn-Dixie Stores Inc.,winndixie stores
Simplicity Esports and Gaming Co,simplicity esports and gaming
Winthrop Resources Corp,winthrop resources
SM&A,sma
Wins Finance Holdings Inc,wins finance
Windtree Therapeutics Inc,windtree therapeutics
SPDR FTSE International Government Inflation-Protected Bond ETF,spdr ftse international government inflationprotected
Winpak Ltd,winpak
Western Properties Trust,western properties trust
Encore Wire Corp,encore wire
Wireless Xcessories Group Inc,wireless xcessories
Production Enhancement Group Inc,production enhancement
Wisconsin Southern Gas Co,wisconsin southern gas
Themes Generative Artificial Intelligence ETF,themes generative artificial intelligence
Wipro Ltd,wipro
Witco Corp,witco
ETFS White Metals Basket Trust,etfs white metals basket trust
Wits Basin Precious Minerals,wits basin precious minerals
Witness Systems Inc,witness systems
Western Asset Inflation-Linked Opportunities & Income Fund,western asset inflationlinked opportunities income
Wix.com Ltd,wixcom
Whitman Education Group Inc.,whitman education
Gamble-Skogmo,gambleskogmo
Winstar Resources Ltd,winstar resources
Merlyn.AI Bull-Rider Bear-Fighter ETF,merlynai bullrider bearfighter
CrowdInvest Wisdom ETF,crowdinvest wisdom
Watkins-Johnson,watkinsjohnson
WestJet Airlines Ltd,westjet airlines
WJ Communications Inc,wj communications
Wesley Jessen Visioncare Inc,wesley jessen visioncare
W&J Sloane Corp,wj sloane
Wajax Corp,wajax
Workiva Inc,workiva
Westinghouse Airbrake Co,westinghouse airbrake
World Kinect Corp,world kinect
Wittke Inc,wittke
WISeKey International Holding AG,wisekey international
Workhorse Group Inc,workhorse
Sofi Weekly Dividend ETF,sofi weekly dividend
WalkMe Ltd,walkme
Whittaker Corp,whittaker
White Knight Resources Ltd,white knight resources
Weeks Corp,weeks
Worksport Ltd,worksport
Work Wear Corp-Old,work wear old
Wilmington Trust Corp,wilmington trust
Warner-Lambert Co,warnerlambert
Westmoreland Coal Co,westmoreland coal
Western Liberty Bancorp,western liberty bancorp
Wallbridge Mining Co Ltd,wallbridge mining
Wilson Brothers USA Inc,wilson brothers usa
Wright Laboratories Inc,wright laboratories
Wellco Enterprises Inc.,wellco enterprises
World Air Holdings Inc,world air
WildBrain Ltd,wildbrain
Willdan Group Inc,willdan
Walden Bancorp Inc,walden bancorp
Affinity World Leaders Equity ETF,affinity world leaders equity
Wilderness Experience Inc,wilderness experience
Wearable Devices Ltd,wearable devices
Arizona Mining Inc,arizona mining
Wheeling & Lake Erie Railway Co,wheeling lake erie railway
Western Lakota Energy Services Inc,western lakota energy services
Wolfden Resources Inc,wolfden resources
Willis Lease Finance Corp,willis lease finance
Wulf International Ltd.,wulf international
Wordlogic Corp,wordlogic
WLG Inc,wlg
WANG & LEE GROUP Inc,wang lee
William Lyon Homes,william lyon homes
Wolohan Lumber Co,wolohan lumber
Westlake Corp,westlake
Walker (B.B.) Co,walker
Walker Financial Corp,walker financial
Waterlink Inc,waterlink
Westlake Chemical Partners LP,westlake chemical partners lp
Walker Innovation Inc,walker innovation
Walker Scott Corp,walker scott
Whiting Petroleum Corp,whiting petroleum
Willamette Industries,willamette industries
Wellco Energy Services Trust,wellco energy services trust
Wilmar Industries Inc,wilmar industries
Williams Industrial Services Group Inc,williams industrial services
Winland Ocean Shipping Corp,winland ocean shipping
WellPoint Health Networks Inc.,wellpoint health networks
Wellington Leisure Products,wellington leisure products
WLR Foods Inc,wlr foods
Welsh Property Trust Inc,welsh property trust
Williams Scotsman International Inc,williams scotsman international
Wilshire Enterprises Inc.,wilshire enterprises
Welton Energy Corp,welton energy
WealthTrust DBS Long Term Growth ETF,wealthtrust dbs long term growth
